,index,name,Coordinates,lat,lon
1021,1021,Ð’/Ð¿ Ð’Ð¾Ð»Ð³Ð°-Ð‘Ð°Ð»Ð°ÑˆÐ¸Ñ…Ð°,"55.78695039999999, 37.8651094",55.78695039999999, 37.8651094
1022,1022,"Aerodrom ""Torbeyevo Start""","55.0671943, 37.8871914",55.0671943, 37.8871914
1023,1023,Aeroklub,"55.75923840000001, 37.7579231",55.75923840000001, 37.7579231
1024,1024,Vnukovo-3,"55.5936414, 37.2424323",55.5936414, 37.2424323
1025,1025,"Aviatsentr ""Voskresensk""","55.30712699999999, 38.5955609",55.30712699999999, 38.5955609
1026,1026,Ooo A-Port,"55.7737808, 37.6303413",55.7737808, 37.6303413
1027,1027,Express Line,"55.6156331, 37.2771607",55.6156331, 37.2771607
1028,1028,YUNEEC Ð Ð¾Ñ�Ñ�Ð¸Ñ�,"55.7379494, 37.51007109999999",55.7379494, 37.51007109999999
1029,1029,Tchaikovsky Premier Lounge,"55.60287599999999, 37.289201",55.60287599999999, 37.289201
1030,1030,"Ð’Ð½ÑƒÐºÐ¾Ð²Ð¾ ÐœÐµÐ¶Ð´ÑƒÐ½Ð°Ñ€Ð¾Ð´Ð½Ñ‹Ð¹ Ð�Ñ�Ñ€Ð¾Ð¿Ð¾Ñ€Ñ‚, Ð Ð¾Ð·Ñ‹Ñ�Ðº Ð‘Ð°Ð³Ð°Ð¶Ð° (Ð’Ð½ÑƒÑ‚Ñ€Ð¸Ñ€Ð¾Ñ�Ñ�Ð¸Ð¹Ñ�ÐºÐ¸Ðµ Ð ÐµÐ¹Ñ�Ñ‹)","55.6156331, 37.2771607",55.6156331, 37.2771607
1031,1031,Zal Vip,"55.782442, 37.6012599",55.782442, 37.6012599
1032,1032,Antalya Airport,"36.9043327, 30.8018768",36.9043327, 30.8018768
1033,1033,ICF Airports,"36.916388, 30.804784",36.916388, 30.804784
1034,1034,Armoni Rent A Car Mietwagen Antalya Autovermietung,"36.890881, 30.685419",36.890881, 30.685419
1035,1035,"Everytime Car Rental, Limousine and Luxury Car Rental","36.600953, 30.566854",36.600953, 30.566854
1036,1036,DÄ±ÅŸ Hatlar OtogarÄ± 2,"36.8992991, 30.8024008",36.8992991, 30.8024008
1037,1037,Antalya HavalimanÄ± GÃ¼mrÃ¼k MÃ¼dÃ¼rlÃ¼ÄŸÃ¼,"36.91013, 30.801087",36.91013, 30.801087
1038,1038,DÄ±ÅŸ Hat CÄ±p,"36.9086116, 30.8032963",36.9086116, 30.8032963
1039,1039,Vip Lounge,"36.91087400000001, 30.80077100000001",36.91087400000001, 30.80077100000001
1040,1040,Antalya Airport Domestic Terminal,"36.912445, 30.8024437",36.912445, 30.8024437
1041,1041,Antalya HavaalanÄ± Giden Yolcu Peronu,"36.9126845, 30.80253250000001",36.9126845, 30.80253250000001
1042,1042,Antalya Airport International Terminal 1,"36.9147978, 30.80305299999999",36.9147978, 30.80305299999999
1043,1043,Transfer7.com,"36.936551, 30.819853",36.936551, 30.819853
1044,1044,SunShuttles.com - Airport Transfers Antalya,"36.859345, 30.78389",36.859345, 30.78389
1045,1045,Turkish Aeronautical Association Karain Airport and Education MR.,"37.0947301, 30.6447212",37.0947301, 30.6447212
1046,1046,Ð’ÐµÑ€Ñ‚Ð¾Ð»ÐµÑ‚Ð½Ð°Ñ� ÐŸÐ»Ð¾Ñ‰Ð°Ð´ÐºÐ°,"36.6993535, 30.574926",36.6993535, 30.574926
1047,1047,Manavgat Model UÃ§ak KulÃ¼bÃ¼ Pisti,"36.60083400000001, 30.48568989999999",36.60083400000001, 30.48568989999999
1048,1048,BaÄŸbelen Helikopter Pisti,"37.2931477, 30.9276854",37.2931477, 30.9276854
1049,1049,Taiwan Taoyuan International Airport,"25.0796514, 121.234217",25.0796514, 121.234217
1050,1050,Taipei Songshan Airport,"25.067566, 121.552699",25.067566, 121.552699
1051,1051,Hsinchu Air Base,"24.8208043, 120.9524533",24.8208043, 120.9524533
1052,1052,AU BON PAIN(æ©Ÿå ´åº—),"25.077012, 121.231976",25.077012, 121.231976
1053,1053,Taiwan Taoyuan International Airport Terminal 1 Arrival Hall,"25.0811497, 121.2371882",25.0811497, 121.2371882
1054,1054,è‡ºç�£æ¡ƒåœ’åœ‹éš›æ©Ÿå ´ç¬¬ä¸€èˆªå»ˆå‡ºå¢ƒå¤§å»³ Taiwan Taoyuan International Airport Terminal 1 Departure hall,"25.0817983, 121.2379222",25.0817983, 121.2379222
1055,1055,ç¬¬ä¸€èˆªå»ˆå…¥å¢ƒé�Šè¦½è»Šä¹˜è»Šè™•,"25.0796514, 121.234217",25.0796514, 121.234217
1056,1056,More Premium Lounge,"25.0766131, 121.2333151",25.0766131, 121.2333151
1057,1057,æ©Ÿå ´æ—¥æœˆäº­äº­è»Šå ´,"25.0862479, 121.2442636",25.0862479, 121.2442636
1058,1058,å�°ç�£å‹�è¼�åœ‹éš›è‚¡ä»½æœ‰é™�å…¬å�¸,"25.0647179, 121.286187",25.0647179, 121.286187
1059,1059,China Airlines,"25.0492632, 121.193945",25.0492632, 121.193945
1060,1060,è™Žé ­å±±å�œæ©Ÿå�ª,"25.0103064, 121.3325408",25.0103064, 121.3325408
1061,1061,é¾�å´—èˆŠæ©Ÿå ´,"24.9317413, 121.2473169",24.9317413, 121.2473169
1062,1062,å¤§å„„åœ‹éš›å¿«é�žæœ‰é™�å…¬å�¸,"24.996336, 121.494421",24.996336, 121.494421
1063,1063,åŒ—å�€çµ„é�‹ åŒ—å�€OA,"25.01243419999999, 121.5084674",25.01243419999999, 121.5084674
1064,1064,æ‘©çˆ¾åœ‹éš›å•†å‹™é›†åœ˜,"25.0339639, 121.5644722",25.0339639, 121.5644722
1065,1065,The More International Group,"25.0339639, 121.5644722",25.0339639, 121.5644722
1066,1066,ã‚¶ãƒ»ãƒ¢ã‚¢å›½éš›ãƒ“ã‚¸ãƒ�ã‚¹ã‚°ãƒ«ãƒ¼ãƒ—,"25.0339639, 121.5644722",25.0339639, 121.5644722
1067,1067,æ¡ƒåœ’åœ‹æ°‘å°�å­¸æ“�å ´,"24.9919695, 121.3099283",24.9919695, 121.3099283
1068,1068,å�œæ©Ÿå�ª,"25.1763175, 121.4214216",25.1763175, 121.4214216
1069,1069,Zurich Airport,"47.4582165, 8.5554755",47.4582165, 8.5554755
1070,1070,Dorint Airport-Hotel ZÃ¼rich,"47.4387377, 8.5657338",47.4387377, 8.5657338
1071,1071,Gate A,"47.4538004, 8.556990899999999",47.4538004, 8.556990899999999
1072,1072,Custodio AG,"47.4466408, 8.5692259",47.4466408, 8.5692259
1073,1073,Cat Aviation AG,"47.45332, 8.57378",47.45332, 8.57378
1074,1074,Segelflugplatz Schmerlat,"47.6906235, 8.527648000000001",47.6906235, 8.527648000000001
1075,1075,"Taxi KWENT Flughafentransfer ab 75,- CHF","47.4642057, 8.326083499999998",47.4642057, 8.326083499999998
1076,1076,Flugplatz Hilzingen,"47.759435, 8.773140999999999",47.759435, 8.773140999999999
1077,1077,Albis Wings,"47.237785, 8.514484",47.237785, 8.514484
1078,1078,Deutsche Lufthansa AG,"47.4516489, 8.5773051",47.4516489, 8.5773051
1079,1079,"RundflÃ¼ge, justflying.ch","47.2384132, 8.5164525",47.2384132, 8.5164525
1080,1080,Privatport Zurich,"47.4532886, 8.573636",47.4532886, 8.573636
1081,1081,General Aviation Center (GAC),"47.4533709, 8.573789999999999",47.4533709, 8.573789999999999
1082,1082,Flughafen ZÃ¼rich AG (Hauptsitz),"47.4457579, 8.5495875",47.4457579, 8.5495875
1083,1083,Suisseparking GmbH,"47.4378559, 8.5622229",47.4378559, 8.5622229
1084,1084,Swiss Airport Taxi,"47.433265, 8.573439",47.433265, 8.573439
1085,1085,MGUL Modellflugplatz Glattfelden,"47.557375, 8.479462999999999",47.557375, 8.479462999999999
1086,1086,Taxi Wettingen & Baden,"47.46301329999999, 8.332360599999998",47.46301329999999, 8.332360599999998
1087,1087,Hangflugplatz MG - MÃ¶rsburg,"47.5338763, 8.774974199999999",47.5338763, 8.774974199999999
1088,1088,Bisenhang MG - MÃ¶rsburg,"47.5359244, 8.7767082",47.5359244, 8.7767082
1089,1089,Sands Point Seaplane Base,"40.8376002, -73.7162416",40.8376002, -73.7162416
1090,1090,John F. Kennedy International Airport,"40.64131109999999, -73.77813909999999",40.64131109999999, -73.77813909999999
1091,1091,Newark Liberty International Airport,"40.68953140000001, -74.1744624",40.68953140000001, -74.1744624
1092,1092,LaGuardia Airport,"40.7769271, -73.8739659",40.7769271, -73.8739659
1093,1093,Westchester County Airport,"41.0683325, -73.7086641",41.0683325, -73.7086641
1094,1094,Teterboro Airport,"40.858332, -74.061497",40.858332, -74.061497
1095,1095,Republic Airport,"40.7261266, -73.4167921",40.7261266, -73.4167921
1096,1096,Linden Airport,"40.61571089999999, -74.243417",40.61571089999999, -74.243417
1097,1097,Liberty State Park Heliport,"40.6930717, -74.05688049999999",40.6930717, -74.05688049999999
1098,1098,Lincoln Park Airport,"40.95104619999999, -74.31361009999999",40.95104619999999, -74.31361009999999
1099,1099,Essex County Airport,"40.87556470000001, -74.27826739999999",40.87556470000001, -74.27826739999999
1100,1100,U.S. Private Jets,"40.751939, -73.971778",40.751939, -73.971778
1101,1101,Morristown Airport (MMU),"40.7975621, -74.4157549",40.7975621, -74.4157549
1102,1102,Saker Aviation Services,"40.701457, -74.009225",40.701457, -74.009225
1103,1103,AirportLostandFound.com,"40.7285182, -73.9592832",40.7285182, -73.9592832
1104,1104,Merrill Glen Cove Heliport,"40.8600991, -73.5962375",40.8600991, -73.5962375
1105,1105,Lembo Heliport,"40.90287660000001, -74.1329208",40.90287660000001, -74.1329208
1106,1106,Park2Go Airport Parking,"40.6735622, -74.19072059999999",40.6735622, -74.19072059999999
1107,1107,Soverel Park Heliport,"40.78291499999999, -74.2178881",40.78291499999999, -74.2178881
1108,1108,IBM Mount Pleasant Heliport,"41.11277880000001, -73.8628373",41.11277880000001, -73.8628373
1109,1109,Fort Lauderdale-Hollywood International Airport,"26.0742344, -80.1506022",26.0742344, -80.1506022
1110,1110,Miami-Opa Locka Executive Airport,"25.9074498, -80.2774304",25.9074498, -80.2774304
1111,1111,Fort Lauderdale Executive Airport,"26.2005969, -80.1714202",26.2005969, -80.1714202
1112,1112,Miami International Airport,"25.795865, -80.2870457",25.795865, -80.2870457
1113,1113,Boca Raton Airport Authority,"26.3828977, -80.1011274",26.3828977, -80.1011274
1114,1114,Las Olas Centre I,"26.1187761, -80.1388223",26.1187761, -80.1388223
1115,1115,Pompano Beach Airpark,"26.2487914, -80.11309279999999",26.2487914, -80.11309279999999
1116,1116,Banyan Air Service,"26.194043, -80.17019979999999",26.194043, -80.17019979999999
1117,1117,Air Flight Charters,"26.0694119, -80.15591719999999",26.0694119, -80.15591719999999
1118,1118,AirMax System,"26.2140857, -80.15522539999999",26.2140857, -80.15522539999999
1119,1119,Baptist Hospital Heliport,"25.6860681, -80.3384883",25.6860681, -80.3384883
1120,1120,North Perry Airport,"26.0021615, -80.2399883",26.0021615, -80.2399883
1121,1121,TLD America Corporation,"25.7962654, -80.3515274",25.7962654, -80.3515274
1122,1122,Goodyear Airship Operations,"26.2491979, -80.11921679999999",26.2491979, -80.11921679999999
1123,1123,Antiquers Aerodrome Arprt-FD08,"26.4662491, -80.16084169999999",26.4662491, -80.16084169999999
1124,1124,Virgin Atlantic Airways,"25.7917251, -80.2942295",25.7917251, -80.2942295
1125,1125,Sano Jet Center,"26.1962172, -80.16446230000001",26.1962172, -80.16446230000001
1126,1126,Duty Free Americas,"26.009292, -80.210098",26.009292, -80.210098
1127,1127,Sheltair Pompano,"26.2426908, -80.1086371",26.2426908, -80.1086371
1128,1128,Matrix Aviation,"26.1741767, -80.1704389",26.1741767, -80.1704389
1129,1129,Norwood,"39.12722220000001, -77.0224999",39.12722220000001, -77.0224999
1130,1130,Dulles International Airport,"38.9531162, -77.45653879999999",38.9531162, -77.45653879999999
1131,1131,Ronald Reagan Washington National Airport,"38.851242, -77.04023149999999",38.851242, -77.04023149999999
1132,1132,Manassas Regional Airport,"38.72557460000001, -77.5123191",38.72557460000001, -77.5123191
1133,1133,Leesburg Executive Airport,"39.0782543, -77.5543742",39.0782543, -77.5543742
1134,1134,LuggEDGE Delivery 360,"38.8553583, -77.0508139",38.8553583, -77.0508139
1135,1135,A2 Global Shipping,"39.10875599999999, -77.14914499999999",39.10875599999999, -77.14914499999999
1136,1136,Montgomery County Airpark,"39.16724170000001, -77.161383",39.16724170000001, -77.161383
1137,1137,Anacostia Helicopter Facility,"38.8564537, -77.0119022",38.8564537, -77.0119022
1138,1138,College Park Airport - CGS,"38.9795446, -76.9227324",38.9795446, -76.9227324
1139,1139,Centreville Airport-Va16,"38.8792788, -77.48443379999999",38.8792788, -77.48443379999999
1140,1140,A2 Global Shipping,"38.8502313, -77.3340245",38.8502313, -77.3340245
1141,1141,Davison AAF,"38.7152542, -77.1803477",38.7152542, -77.1803477
1142,1142,The Meadows Airport,"38.77428270000001, -77.79971549999999",38.77428270000001, -77.79971549999999
1143,1143,Whitman Strip,"38.6056763, -77.5847105",38.6056763, -77.5847105
1144,1144,Ijamsville Airport,"39.35846769999999, -77.3390134",39.35846769999999, -77.3390134
1145,1145,Potomac Airfield,"38.7491243, -76.9564391",38.7491243, -76.9564391
1146,1146,Roubin & Janeiro Inc,"38.8738501, -77.2409772",38.8738501, -77.2409772
1147,1147,Skyview Airport,"38.71622860000001, -77.6338797",38.71622860000001, -77.6338797
1148,1148,Oehda,"39.125, -77.925",39.125, -77.925
1149,1149,Palma de Mallorca Airport,"39.5517407, 2.7361649",39.5517407, 2.7361649
1150,1150,Son Bonet,"39.6044105, 2.7044247",39.6044105, 2.7044247
1151,1151,Balearic Helicopters,"39.60352400000001, 2.7052630000000013",39.60352400000001, 2.7052630000000013
1152,1152,Campo de Vuelo de Binissalem,"39.6794293, 2.8756216",39.6794293, 2.8756216
1153,1153,Acciona Airport Services Sau,"39.54701319999999, 2.731427199999999",39.54701319999999, 2.731427199999999
1154,1154,Mallorcair (FBO - 131.925),"39.540957399999996, 2.7225558",39.540957399999996, 2.7225558
1155,1155,Aerodromo Mallorca,"39.578473, 3.128555",39.578473, 3.128555
1156,1156,The Airport Market,"39.547369, 2.7304985",39.547369, 2.7304985
1157,1157,Parkhaus Flughafen Palma,"39.546266, 2.728152",39.546266, 2.728152
1158,1158,Aparcamiento aeropuerto,"39.5435628, 2.7167099",39.5435628, 2.7167099
1159,1159,SIBA GROUP Spain division,"39.5754104, 2.6594355",39.5754104, 2.6594355
1160,1160,Helipad,"39.65771609999999, 2.7272692",39.65771609999999, 2.7272692
1161,1161,AerÃ³drom de Binissalem,"39.6806336, 2.8776840999999997",39.6806336, 2.8776840999999997
1162,1162,Flugplatz Cala Pi,"39.4017531, 2.8583048",39.4017531, 2.8583048
1163,1163,Sa Valls ULM site,"39.51528330000001, 3.1201779",39.51528330000001, 3.1201779
1164,1164,Escuela vuelo Es Cruce,"39.57803429999999, 3.1282104",39.57803429999999, 3.1282104
1165,1165,Paumademayorcaairport,"39.8758542, 3.0147394",39.8758542, 3.0147394
1166,1166,Copenhagen Airport,"55.61802360000001, 12.6507628",55.61802360000001, 12.6507628
1167,1167,Roskilde Airport,"55.5903848, 12.12934",55.5903848, 12.12934
1168,1168,MalmÃ¶ Airport,"55.5355336, 13.372383",55.5355336, 13.372383
1169,1169,UL Flyveklubben Albatros,"55.7519704, 12.2792272",55.7519704, 12.2792272
1170,1170,Flyvestation Skalstrup,"55.5835722, 12.1165038",55.5835722, 12.1165038
1171,1171,Enoch Thulins flygplats,"55.94729350000001, 12.8686022",55.94729350000001, 12.8686022
1172,1172,Modelflyveplads,"55.6519012, 12.5750137",55.6519012, 12.5750137
1173,1173,Nordic seaplanes,"55.691024, 12.6001675",55.691024, 12.6001675
1174,1174,The association Roskilde Airshow,"55.59138100000001, 12.1300859",55.59138100000001, 12.1300859
1175,1175,SÃ¶derslÃ¤tts flygklubb,"55.3979604, 13.0221012",55.3979604, 13.0221012
1176,1176,NordsjÃ¦llands fjernstyrings klub / langstrup airfield,"55.93811139999999, 12.4704805",55.93811139999999, 12.4704805
1177,1177,Landskrona Flygklubb,"55.94958920000001, 12.865622",55.94958920000001, 12.865622
1178,1178,Copenhagen Airport Terminal F,"55.62575, 12.6568535",55.62575, 12.6568535
1179,1179,ASE Handling (CPH Airport),"55.62926199999999, 12.643388",55.62926199999999, 12.643388
1180,1180,Copenhagen Airport - RWY 22L,"55.62854900000001, 12.6723989",55.62854900000001, 12.6723989
1181,1181,Copenhagen Helipad,"55.7174446, 12.6188542",55.7174446, 12.6188542
1182,1182,Helipad,"55.6485302, 12.4628812",55.6485302, 12.4628812
1183,1183,AvedÃ¸re Flyveplads,"55.6178422, 12.4424726",55.6178422, 12.4424726
1184,1184,Villys flyveklub,"55.7522209, 12.2786408",55.7522209, 12.2786408
1185,1185,EFK87,"55.7522633, 12.2785117",55.7522633, 12.2785117
1186,1186,Chkalovsky Airport,"55.8941163, 38.0500766",55.8941163, 38.0500766
1187,1187,Vnukovo International Airport,"55.59964799999999, 37.2712341",55.59964799999999, 37.2712341
1188,1188,Sheremetyevo International Airport,"55.9736482, 37.412503",55.9736482, 37.412503
1189,1189,Ð’/Ð¿ Ð’Ð¾Ð»Ð³Ð°-Ð‘Ð°Ð»Ð°ÑˆÐ¸Ñ…Ð°,"55.78695039999999, 37.8651094",55.78695039999999, 37.8651094
1190,1190,Vnukovo-3,"55.5936414, 37.2424323",55.5936414, 37.2424323
1191,1191,ÐžÐžÐž Â«ÐŸÐ Ð•ÐœÐ¬Ð•Ð  Ð�Ð­Ð ÐžÂ»,"55.70459199999999, 37.615699",55.70459199999999, 37.615699
1192,1192,Zal Vip,"55.782442, 37.6012599",55.782442, 37.6012599
1193,1193,Ooo A-Port,"55.7737808, 37.6303413",55.7737808, 37.6303413
1194,1194,"Sheremetyevo Airport, Terminal F","55.9665633, 37.4154854",55.9665633, 37.4154854
1195,1195,"Mezhdunarodnyy Aeroport Sheremet'yevo, Sluzhba Pogranichnogo Kontrolya","55.969975, 37.450737",55.969975, 37.450737
1196,1196,Thunderbird Heliport,"55.9786452, 37.5257563",55.9786452, 37.5257563
1197,1197,Aerosoyuz,"55.8706805, 37.4051267",55.8706805, 37.4051267
1198,1198,Heliport,"55.8513909, 37.4022861",55.8513909, 37.4022861
1199,1199,Dp Aero-Kamov,"55.8501365, 37.5388942",55.8501365, 37.5388942
1200,1200,Express Line,"55.6156331, 37.2771607",55.6156331, 37.2771607
1201,1201,Airport TechCentre,"55.80811440000001, 37.5393382",55.80811440000001, 37.5393382
1202,1202,"""Geopoint Khorugvino""","56.1272351, 37.2071893",56.1272351, 37.2071893
1203,1203,YUNEEC Ð Ð¾Ñ�Ñ�Ð¸Ñ�,"55.7379494, 37.51007109999999",55.7379494, 37.51007109999999
1204,1204,Aeroklub,"55.75923840000001, 37.7579231",55.75923840000001, 37.7579231
1205,1205,Aerodrom Paralet,"56.2353482, 37.5548771",56.2353482, 37.5548771
1206,1206,Norwood,"39.12722220000001, -77.0224999",39.12722220000001, -77.0224999
1207,1207,Baltimore/Washington International Thurgood Marshall Airport,"39.17740419999999, -76.6683922",39.17740419999999, -76.6683922
1208,1208,Ronald Reagan Washington National Airport,"38.851242, -77.04023149999999",38.851242, -77.04023149999999
1209,1209,Martin State Airport,"39.32833530000001, -76.4236353",39.32833530000001, -76.4236353
1210,1210,College Park Airport - CGS,"38.9795446, -76.9227324",38.9795446, -76.9227324
1211,1211,Bay Bridge Airport,"38.9750473, -76.3267278",38.9750473, -76.3267278
1212,1212,Tipton Airport,"39.08794899999999, -76.75934099999999",39.08794899999999, -76.75934099999999
1213,1213,Montgomery County Airpark,"39.16724170000001, -77.161383",39.16724170000001, -77.161383
1214,1214,A2 Global Shipping,"39.10875599999999, -77.14914499999999",39.10875599999999, -77.14914499999999
1215,1215,Freeway Airport Inc,"38.943964199999996, -76.772312",38.943964199999996, -76.772312
1216,1216,Anacostia Helicopter Facility,"38.8564537, -77.0119022",38.8564537, -77.0119022
1217,1217,Lee Airport-ANP,"38.9425338, -76.56922449999999",38.9425338, -76.56922449999999
1218,1218,Tinsley Airstrip,"39.51677189999999, -76.73303000000001",39.51677189999999, -76.73303000000001
1219,1219,LuggEDGE Delivery 360,"38.8553583, -77.0508139",38.8553583, -77.0508139
1220,1220,Woodbine Gliderport,"39.3834363, -77.07025829999999",39.3834363, -77.07025829999999
1221,1221,Pond View Pvt,"39.2667755, -76.18717410000001",39.2667755, -76.18717410000001
1222,1222,Baltimore Police Department Heliport,"39.2903856, -76.607604",39.2903856, -76.607604
1223,1223,Signature Flight Support BWI - Baltimore Washington Int'l Airport,"39.185675, -76.655689",39.185675, -76.655689
1224,1224,Essex Skypark Airport,"39.26273620000001, -76.4321147",39.26273620000001, -76.4321147
1225,1225,Davis Airport,"39.2439646, -77.1488759",39.2439646, -77.1488759
1226,1226,Airport Expressway Exit & Entrance,"25.0653329, 102.8899466",25.0653329, 102.8899466
1227,1227,Vienna International Airport,"48.1158333, 16.5665751",48.1158333, 16.5665751
1228,1228,Bratislava Airport,"48.1702634, 17.2105238",48.1702634, 17.2105238
1229,1229,SÅ¥ahovanie EMER group s.r.o. - nonstop sÅ¥ahovanie v Bratislave a v okolÃ­.,"48.154028, 17.067874",48.154028, 17.067874
1230,1230,Terminal 2,"48.12019, 16.561844999999998",48.12019, 16.561844999999998
1231,1231,"Airport Service Vienna, airport taxi, minibus service","48.193639, 16.359371",48.193639, 16.359371
1232,1232,Wiener Neustadt East,"47.843532, 16.258522",47.843532, 16.258522
1233,1233,Bad VÃ¶slau Airport,"47.964326, 16.2518611",47.964326, 16.2518611
1234,1234,Vienna Aviation | Photography | Spotting | Flugzeug Fotos,"48.16440489999999, 16.319132",48.16440489999999, 16.319132
1235,1235,Wiener Luftfahrerverband,"48.18451969999999, 16.3635643",48.18451969999999, 16.3635643
1236,1236,Motorflugunion Wien,"47.96586409999999, 16.2585811",47.96586409999999, 16.2585811
1237,1237,check-in carwash GmbH,"48.1210881, 16.5646749",48.1210881, 16.5646749
1238,1238,VIP & General Aviation Terminal,"48.129191, 16.535041",48.129191, 16.535041
1239,1239,Trinitas Airport Transfer,"48.17765199999999, 16.410227",48.17765199999999, 16.410227
1240,1240,flughafenexpress,"48.1742836, 16.3809321",48.1742836, 16.3809321
1241,1241,Vienna Cab2Airport,"48.16507989999999, 16.3163236",48.16507989999999, 16.3163236
1242,1242,Motorflugunion Wien,"47.96586409999999, 16.2585811",47.96586409999999, 16.2585811
1243,1243,Modellflug Verein Wulkatal,"47.7959577, 16.521894",47.7959577, 16.521894
1244,1244,Flugplatz Stockerau,"48.4093876, 16.1916032",48.4093876, 16.1916032
1245,1245,FMBC-Austria - Modellflugplatz,"48.41147099999999, 16.355668",48.41147099999999, 16.355668
1246,1246,Modellflugplatz Siegendorf,"47.76116640000001, 16.5945482",47.76116640000001, 16.5945482
1247,1247,Oslo Airport,"60.1975501, 11.1004152",60.1975501, 11.1004152
1248,1248,Access Oslo Executive Handling,"60.19957869999999, 11.0751619",60.19957869999999, 11.0751619
1249,1249,Kjeller airport (ENKJ),"59.96696149999999, 11.0510626",59.96696149999999, 11.0510626
1250,1250,Kilen SjÃ¸flyklubb,"59.8930122, 10.5972047",59.8930122, 10.5972047
1251,1251,HÃ¸nefoss Airport,"60.21149560000001, 10.3171064",60.21149560000001, 10.3171064
1252,1252,"Air traffic control Tower, Oslo Airport, Gardermoen","60.1928751, 11.0983895",60.1928751, 11.0983895
1253,1253,OSL General Aviation VIP Terminal,"60.1997524, 11.0751753",60.1997524, 11.0751753
1254,1254,Jims Modellflyplass,"60.15379309999999, 11.3359567",60.15379309999999, 11.3359567
1255,1255,Holmen Hadeland Modellflyklubb,"60.33359679999999, 10.5481195",60.33359679999999, 10.5481195
1256,1256,Helipad,"59.9400379, 10.7435647",59.9400379, 10.7435647
1257,1257,Helipad,"59.94847069999999, 10.716215",59.94847069999999, 10.716215
1258,1258,Heliport,"59.936196, 10.7365034",59.936196, 10.7365034
1259,1259,Vagabond Forlag AS,"59.91750330000001, 10.750619799999999",59.91750330000001, 10.750619799999999
1260,1260,Gamle Fornebu Flyterminal LÃ¥ Her FÃ¸r,"59.89502339999999, 10.6290051",59.89502339999999, 10.6290051
1261,1261,Kilen SjÃ¸flyklubb,"59.8929923, 10.5972194",59.8929923, 10.5972194
1262,1262,Helipad,"60.14910269999999, 10.2552035",60.14910269999999, 10.2552035
1263,1263,Gulli Aerodrome,"60.13370019999999, 11.4531809",60.13370019999999, 11.4531809
1264,1264,Haga flyplass,"60.02062590000001, 11.382111",60.02062590000001, 11.382111
1265,1265,Private Aviation Terminal,"21.6922244, 39.1389763",21.6922244, 39.1389763
1266,1266,Arabasco,"21.6927154, 39.1392392",21.6927154, 39.1392392
1267,1267,Saudia Private Aviation (SPA),"21.6911427, 39.1395953",21.6911427, 39.1395953
1268,1268,King Abdulaziz International Airport,"21.6707887, 39.1505393",21.6707887, 39.1505393
1269,1269,New KAIA (King Abdulaziz International Airport),"21.669327, 39.170394",21.669327, 39.170394
1270,1270,Deportees lounge,"21.7081917, 39.1416193",21.7081917, 39.1416193
1271,1271,New Deportees Terminal Building,"21.7084241, 39.1417601",21.7084241, 39.1417601
1272,1272,Pilgrims Terminal,"21.6998829, 39.1398873",21.6998829, 39.1398873
1273,1273,Bandara Haji Jedah,"21.7003052, 39.1420109",21.7003052, 39.1420109
1274,1274,Ù…Ø·Ø§Ø±Ù…Ù„Ùƒ Ø¹Ø¨Ø¯Ø§Ù„Ø¹Ø²ÙŠØ²Ø§Ù„Ø¯ÙˆÙ„ÙŠ,"21.7000307, 39.141605",21.7000307, 39.141605
1275,1275,Hac terminalÄ± cidde,"21.699486, 39.140192",21.699486, 39.140192
1276,1276,Ù…Ø·Ø§Ø± Ø§Ù„Ù…Ù„Ùƒ Ø¹Ø¨Ø¯Ø§Ù„Ø¹Ø²ÙŠØ² Ø§Ù„Ø¯ÙˆÙ„ÙŠ Ø¨Ø¬Ø¯Ø© Ø§Ù„ØµØ§Ù„Ø© Ø§Ù„Ø´Ù…Ø§Ù„ÙŠØ©,"21.6985991, 39.1418154",21.6985991, 39.1418154
1277,1277,Hajj Terminal Jeddah Airport,"21.6977717, 39.14076499999999",21.6977717, 39.14076499999999
1278,1278,Halls of Hajj and Umrah,"21.7171407, 39.1347871",21.7171407, 39.1347871
1279,1279,Ø§Ù„Ù…Ø·Ø§Ø± Ø§Ù„Ø¯ÙˆÙ„ÙŠ Ø§Ù„Ø±Ø­Ù„Ø§Øª Ø§Ù„Ø®Ø§Ø±Ø¬ÙŠØ©,"21.691658, 39.1421432",21.691658, 39.1421432
1280,1280,Ø§Ù„ØµØ§Ù„Ø© Ø§Ù„Ø´Ù…Ø§Ù„ÙŠØ© ÙˆØµÙˆÙ„ Ø§Ù„Ø­Ø¬Ø§Ø¬ Ø§Ù„Ø®Ø§Ø±Ø¬ÙŠ,"21.68872859999999, 39.143229",21.68872859999999, 39.143229
1281,1281,"North Terminal, King Abdulaziz International Airport, Jeddah","21.687963, 39.14363100000001",21.687963, 39.14363100000001
1282,1282,"First Class Lounge, North Terminal, KAIA","21.68782329999999, 39.14559270000001",21.68782329999999, 39.14559270000001
1283,1283,Ø§Ù„Ù‡Ù†Ù‚Ø± Ø§Ù„Ù…Ù„ÙƒÙŠ,"21.6921493, 39.1565059",21.6921493, 39.1565059
1284,1284,Ø§Ù„Ø§Ø³Ø·ÙˆÙ„ Ø§Ù„Ù…Ù„ÙƒÙŠ,"21.6970696, 39.1637794",21.6970696, 39.1637794
